description,image,title
"On l’accuse de provoquer l’addiction, de répandre la désinformation et de pousser à la dépression avec son célèbre réseau social... Face à ses lourdes accusations, Mark Zuckerberg tente de faire diversion avec le métavers. Pas sûr que cela suffira a sauver sa réputation, analyse Philippe Escande, éditorialiste économique au « Monde ».",https://img.lemde.fr/2021/10/28/0/0/3499/2333/110/74/60/0/11d375b_tor501-facebook-connect-1028-11.jpg,« Facebook est un réseau vieillissant à la recherche d’une cure de jouvence. Il pense l’avoir trouvée dans un univers parallèle »
Les révélations permises par la fuite de documents internes à Facebook ont déclenché une tempête de critiques contre le premier réseau social au monde. Chronologie d’une crise inédite.,https://img.lemde.fr/2021/11/05/0/0/3000/2000/110/74/60/0/4d97b90_2065694-crise-fb.jpg,"« Facebook Files » : pour le réseau social, deux mois de tourmente médiatique et politique"
"De Google à Facebook en passant par Pinterest et Yelp : Frances Haugen incarne une nouvelle génération de purs produits de la Silicon Valley qui, sensibles aux enjeux éthiques et sociétaux, n’hésitent plus à contester les travers de leurs employeurs.",https://img.lemde.fr/2021/11/05/0/0/3000/2000/110/74/60/0/f94b90c_586744537-frances-haugen.jpg,"« Facebook Files » : Frances Haugen, lanceuse d’alerte nouvelle génération"
Les éléments révélés à la faveur des « Facebook Files » relancent le questionnement sur la régulation du réseau social fondé par Mark Zuckerberg.,https://img.lemde.fr/2021/11/05/0/0/3000/2000/110/74/60/0/7bd7714_376710158-regulation-fb.jpg,Comment réguler Facebook ?
Le fondateur de Facebook pourra-t-il survivre à l’avalanche de révélations et d’accusations sur le fonctionnement de son entreprise ?,https://img.lemde.fr/2021/10/31/0/0/6000/4000/110/74/60/0/1bf8858_c3b8869675664f0abbbe61d214d5cf96-c3b8869675664f0abbbe61d214d5cf96-0.jpg,« Le nom de “Meta” a fait naître dans les esprits la perspective d’un Facebook post-Zuckerberg »
"Dans la cité catalane, dirigée depuis juin 2020 par Louis Aliot, vice-président du Rassemblement national, la vie suit son cours comme si de rien n’était. Ici, rares sont ceux qui se mobilisent contre l’extrême droite.",https://img.lemde.fr/2021/10/12/0/0/6240/4160/110/74/60/0/f20b786_548015065-ad-fragments-perpignan-48-sur-90.jpg,"Perpignan, poste avancé de la banalisation de l’extrême droite"
"La maison d’accueil des Matins bleus, en Provence, offre un refuge à des enfants que la vie a déjà malmenés. Certains parviennent à y briser les mécanismes de la reproduction et puisent dans leur parcours une force supplémentaire.",https://img.lemde.fr/2021/10/07/4/0/5739/3826/110/74/60/0/44bd5fc_313075512-14-les-matins-bleus-st-remy.jpg,"Audrey, Jacques, Stéphane, histoires d’enfants placés : la possibilité d’une autre vie"
"La plage de la Palue, haut lieu du surf breton, est victime de son succès, qui use les riverains et la nature. A Crozon, commune du Finistère, la mairie a décidé de passer à l’action, quitte à faire des mécontents.",https://img.lemde.fr/2021/10/12/1551/0/2667/1774/110/74/60/0/fb07a9c_154480060-20210902-jmf4434.jpg,"Clochemerle à Crozon, paradis breton à l’heure du tourisme de masse"
"Il y a six ans, la loi Macron libéralisait le marché des cars privés longue distance. Des bus low cost qui ont facilité la mobilité d’étudiants, de jeunes actifs, de retraités modestes mais aussi d’habitants de territoires délaissés par le rail.",https://img.lemde.fr/2021/10/05/0/0/5617/3744/110/74/60/0/23c0c3d_101819678-vfs02714.jpg,"A bord des cars Macron, la France à très petite vitesse"
"Sur l’itinéraire cyclotouriste le plus emprunté de France, des jeunes parlent apocalypse en pédalant et jurent de ne plus prendre l’avion, tandis que les retraités se découvrent de nouveaux horizons.",https://img.lemde.fr/2021/10/12/95/0/2500/1666/110/74/60/0/33cb6a7_494327635-dyp2.jpg,"Transpiration, rêves de reconversion et retraite sportive : en roue libre au bord de la Loire"
"Depuis plus de vingt ans, Renée et Serge Trinel, 75 ans, pilotent avec dévouement le comité des fêtes de la commune du Loir-et-Cher. A l’heure de passer la main, les deux retraités craignent un délitement de la vie associative.",https://img.lemde.fr/2021/10/07/0/0/1500/1000/110/74/60/0/fa8492d_432264552-fragments-sergetrinel-web-01.jpg,"Au Controis-en-Sologne, couple présidentiel cherche successeur désespérément"
"Dans les Vosges, deux hameaux, dont l’origine du nom demeure confuse, entourent le village de Gruey-lès-Surance. Une communauté agricole à part, où l’on se lève tôt pour gagner pas grand-chose. Mais où, pour rien au monde, on ne partirait habiter en ville.",https://img.lemde.fr/2021/10/06/0/0/3000/2000/110/74/60/0/1431fb7_533801564-odhra-n-dunne-moscou-jersualem70.jpg,"De Moscou à Jérusalem, 900 mètres, des moutons à foison, et cette fichue fibre qui n’arrive pas"
"Dans les Hauts-de-Seine, l’équipe pédagogique du lycée Newton essaie avec un certain succès de tirer vers le haut des élèves de tous les milieux, moins brillants sur le papier que ceux d’établissements prestigieux.",https://img.lemde.fr/2021/10/04/1207/0/3937/2614/110/74/60/0/cc53ec7_799581594-img-5254.jpg,"Au lycée Newton, prépa à Clichy-la-Garenne, on continue à croire en l’ascenseur social"
"Elles sont aujourd’hui une dizaine d’ouvrières à travailler sur les quais, parmi les 110 dockers du grand port maritime de l’île. Isaline Thémyr est une pionnière, la première à avoir forcé la porte de ce bastion masculin, en 2007.",https://img.lemde.fr/2021/10/07/2/0/4600/3066/110/74/60/0/cc07565_468350952-philippon-dockers-reunion-365.jpg,"A La Réunion, quand les femmes s’imposent sur les docks"
"Seb’Auto, à Saint-Léger-de-Montbrillais (Vienne), est aux premières loges du bouleversement du marché automobile : diesel en chute libre, hybrides et électriques en hausse, occasions en plein boom. Le patron et ses employés doivent s’adapter pour survivre.",https://img.lemde.fr/2021/11/23/0/0/4252/2834/110/74/60/0/49109ce_394955495-garagesebauto-114.jpg,"« Des fois, on se demande pourquoi on travaille » : dans la Vienne, le blues du garagiste indépendant"
"Dans ce pays pauvre et enclavé, un immense chantier, dans lequel le groupe français joue un rôle moteur, est critiqué pour ses conséquences sur l’environnement et les populations locales.",https://img.lemde.fr/2021/11/19/158/0/2763/1842/110/74/60/0/3efe265_867348601-fdhi-uganda-day01-7726.jpg,Le pétrole de Total impose le silence et la peur en Ouganda
"Face au risque d’insécurité alimentaire qui touche déjà 2,5 millions de personnes, la réponse du gouvernement est lente à se mettre en place.",https://img.lemde.fr/2021/11/07/0/0/5398/3599/110/74/60/0/bdbfc35_5510cd56fe3548fca404d69b6f445b1b-5510cd56fe3548fca404d69b6f445b1b-0.jpg,"Dans le nord du Kenya, la sécheresse affame les hommes et les bêtes"
L’étude de concrétions prélevées en Chine a permis de préciser l’influence sur la mousson indienne de la fonte de la calotte groenlandaise il y a 140 000 ans.,https://img.lemde.fr/2021/11/19/150/0/3167/2104/110/74/60/0/8db412e_9904791-stalagmit.jpg,Le climat est inscrit dans les stalagmites
"Le gouvernement, qui espère 145 000 nouveaux points de recharge chaque année, a fixé à 2030 l’interdiction des ventes de nouveaux véhicules essence et diesel.",https://img.lemde.fr/2021/11/05/0/42/3415/2277/110/74/60/0/f18a1f8_fw1-britain-rareearths-magnets-1105-11.jpg,"Au Royaume-Uni, les bornes de recharge pour voiture électrique seront obligatoires dans les nouvelles constructions dès 2022"
"Nombre de clients, surtout les jeunes actifs, estiment désormais que l’usage que la banque fait de l’argent déposé sur un compte courant ou un livret est une question-clé.",https://img.lemde.fr/2021/11/15/376/0/2823/1880/110/74/60/0/3143955_57162170-pns-6167160.jpg,"Choisir sa banque selon ses convictions, l’idée fait son chemin"
"Six scientifiques des principaux organismes de recherche en écologie des forêts proposent, dans une tribune au « Monde », de promouvoir une nouvelle forme de forêts de plantation, entièrement dédiées à l’objectif d’atténuation du changement climatique.",https://img.lemde.fr/2021/11/19/21/0/4848/3229/110/74/60/0/b8ff826_664981443-pns-4686376.jpg,Climat : « Un effort massif d’extension des surfaces boisées doit être accompli »
"En Ardèche, des scientifiques essaient de mieux comprendre la formation des nuages, afin d’anticiper les épisodes météorologiques intenses.",https://img.lemde.fr/2021/11/19/0/0/1088/725/110/74/60/0/c609898_17402646-nuages.png,Métier : profileur de nuages
"Le groupe « Regards de la jeune génération sur les mémoires franco-algériennes », constitué par des descendants de militaires français, de harkis, de rapatriés ou de combattants du FLN, devait remettre ses propositions au chef de l’Etat. Verbatim.",https://img.lemde.fr/2021/11/29/1/0/2000/1333/110/74/60/0/fffae68_486629328-prod-94.jpeg,Guerre d’Algérie : les propositions du groupe « Regards de la jeune génération sur les mémoires franco-algériennes » à Emmanuel Macron
"Alors que les taux d’abstention aux élections universitaires battent des records, les étudiants pourront pour la première voter en ligne, du 6 au 10 décembre, pour désigner leurs représentants dans les Crous.",https://img.lemde.fr/2021/11/29/90/0/7542/5028/110/74/60/0/5492aea_606694772-elections-clr-01.jpeg,"Dans les universités, des élections plus que jamais désertées par les étudiants"
"Le syndicat étudiant, qui se dit apartisan, a « formé » de nombreux jeunes qui ont ensuite intégré des cabinets ou se sont présentés devant les électeurs.",https://img.lemde.fr/2021/04/27/0/0/5568/3712/110/74/60/0/e64d4ed_981380121-000-13f924.jpg,"La FAGE, école du terrain pour les futurs responsables politiques"
"Dans un entretien au « Monde », le sociologue allemand explique que, depuis le début des années 2000, les « murs-frontières » se multiplient. Si leur objectif est souvent d’empêcher l’arrivée de migrants, il s’agit aussi parfois, pour un Etat, d’affirmer sa souveraineté face à un voisin perçu comme menaçant.",https://img.lemde.fr/2021/11/25/1008/0/3024/2016/110/74/60/0/34fce32_687047041-the-didactic-wall-by-mladen-miljanovic-de-atil1-engraved-drawing-on-marble-2019.jpg,"Steffen Mau : « Sommes-nous prêts à assumer les coûts politiques, sociaux et moraux d’une Europe forteresse ? »"
"De Kadhafi à Loukachenko, les dictateurs ont utilisé les réfugiés pour faire pression sur l’Union europénne qui n’a cessé d’accroître sa dépendance en déléguant les contrôles à des pays tiers. Dans ce processus, la crise enclenchée par la Biélorussie marque un nouveau tournant.",https://img.lemde.fr/2021/11/25/0/0/4896/3264/110/74/60/0/2c02ae1_508434718-dscf2986-edit2.jpg,"Contre l’Europe, l’arme migratoire des régimes autoritaires"
"Prisé par les passeurs, le réseau social a joué un rôle majeur dans l’afflux à la frontière polonaise de candidats à l’exil, en provenance du Proche-Orient.",https://img.lemde.fr/2021/11/25/0/0/3072/2048/110/74/60/0/085cb58_6328774-220627.jpg,"Facebook, accélérateur de la crise migratoire biélorusse"
"Officiellement, le ton reste ferme et la menace de sanctions est toujours agitée. En réalité, l’attitude de l’Union européenne à l’égard du régime biélorusse pose de plus en plus de questions.",https://img.lemde.fr/2021/11/24/0/4/3492/2328/110/74/60/0/de3d3f1_93437893-852998.jpg,"L’UE dégèle ses relations avec la Biélorussie, et va aider au rapatriement des migrants bloqués"
"Les professionnels se mobilisent, vendredi, en bloquant ponctuellement ports, ferries et l’Eurotunnel pour que Londres leur délivre les 237 licences de pêche demandées.",https://img.lemde.fr/2021/11/25/0/0/5346/3564/110/74/60/0/eb98941_705175117-000-9rw2c2.jpg,« Coup de semonce » des pêcheurs français pour réclamer le respect de l’accord de pêche post-Brexit
"Onze mois après le Brexit, environ 150 bateaux français attendent toujours les autorisations pour poser leurs filets dans les eaux britanniques.",https://img.lemde.fr/2021/11/20/81/0/4749/3166/110/74/60/0/5d802d7_387130563-567343.jpg,Les pêcheurs français annoncent le blocage de ports et du tunnel sous la Manche pour les marchandises vendredi
"Annick Girardin avait évoqué, jeudi, la possibilité d’indemnisation pour les pêcheurs qui n’obtiendraient pas de licence du Royaume-Uni, ce qui avait été vécu comme un aveu de « défaite » par les professionnels de la filière.",https://img.lemde.fr/2021/11/17/0/6/6036/4024/110/74/60/0/14a7eec_5031042-01-06.jpg,"Pêche post-Brexit : la France « continuera le combat » auprès des pêcheurs, assure la ministre de la mer"
"Alors que la ministre de la mer avait préparé les esprits à un relatif échec des négociations avec les Britanniques, Emmanuel Macron a tenté de rassurer les pêcheurs, vendredi.",https://img.lemde.fr/2021/11/20/0/0/8640/5760/110/74/60/0/b553d78_908433622-209664.jpg,"Après le Brexit, la France prête à lâcher sur les bateaux ?"
"L’universitaire américain Michael Barry revient sur les tourments de l’Afghanistan depuis le XIXe siècle jusqu’à l’arrivée au pouvoir des talibans, s’attardant sur « la tragédie afghano-pakistanaise et ses lueurs crépusculaires ».",https://img.lemde.fr/2021/11/25/313/0/1702/1133/110/74/60/0/e9654a8_91230700-71eal2gx5wl.jpg,"« Le Cri afghan », histoire d’une terre de convoitise"
"Le constructeur japonais s’appuiera sur une technologie de batterie solide développée en interne, et dont son allié français Renault pourrait profiter.",https://img.lemde.fr/2021/11/29/4/369/4217/2811/110/74/60/0/f13b2d1_468684957-000-9rv4hl.jpg,Nissan annonce son grand plan électrique à 15 milliards d’euros
"Entre les deux pays, à la fois très proches et subtilement différents, les incompréhensions sont nombreuses. Le traité du Quirinal, signé vendredi 26 novembre pour renforcer la coopération entre Paris et Rome, permettra de créer des mécanismes pour désamorcer les crises, ainsi que des systèmes de convergence.",https://img.lemde.fr/2021/11/29/0/0/7772/5181/110/74/60/0/e1b2ada_643028908-659739.jpg,France-Italie : renforcer une évidente proximité
"L’expérience d’Arthur Burns, président de la Fed de 1970 à 1978 et considéré comme l’un des responsables de la longue stagflation de cette période, peut nous éclairer sur les erreurs à éviter aujourd’hui, estime dans sa chronique Stéphane Lauer, éditorialiste au « Monde ».",https://img.lemde.fr/2021/11/29/0/0/5842/3894/110/74/60/0/a4f8952_195924335-241383.jpg,« Inflation : espérons que les années 2020 ne ressemblent pas aux années 1970 »
Le ministre de l’intérieur français a également affirmé la nécessité d’un accord entre l’Union européenne et le Royaume-Uni et précisé que Jean Castex écrirait mardi à Boris Johnson pour lui proposer un accord.,https://img.lemde.fr/2021/11/29/0/4/3492/2328/110/74/60/0/66e7c43_hs-pxp-34-global-poy-2021-1124-11.jpg,Migrants dans la Manche : Gérald Darmanin appelle le Royaume-Uni à ouvrir une voie légale d’immigration
"Ces personnes accueillies au nom du regroupement familial sont des Falashmoras, une communauté convertie de force au christianisme et qui affirme descendre des juifs d’Ethiopie.",https://img.lemde.fr/2021/11/29/11/0/4600/3066/110/74/60/0/3f4d505_633931556-000-nic6448937.jpg,Israël donne son feu vert à l’immigration de 3 000 Ethiopiens
"Omniprésente dans les nouvelles technologies, la physique quantique fait partie de notre quotidien. Elle met pourtant en déroute l’intuition commune et trouve le moyen de surprendre encore dans ses derniers développements.",https://img.lemde.fr/2021/11/25/1096/261/3876/2584/110/74/60/0/9664414_330507597-out-of-joint-2019-switched-vintage-photo-136x84mm-copie.jpg,Les nouveaux paradoxes de la physique quantique
"Le nombre de cas découverts de séropositivité a baissé de 14 % par rapport à l’année précédente, en raison de la « diminution du recours au dépistage, notamment lors du premier confinement », explique Santé publique France.",https://img.lemde.fr/2018/08/15/64/73/1965/1310/110/74/60/0/0107052_dv41azo2l5WOObaBifT96chU.jpg,La pandémie de Covid-19 a réduit le nombre de dépistages et de nouveaux diagnostics de séropositivité du VIH en France en 2020
"Entre 2019 et 2020, 254 lits ont été supprimés et trois maternités ont fermé. En 2000, on dénombrait plus de 20 000 lits dans 742 maternités.",https://img.lemde.fr/2019/12/12/0/0/3540/2360/110/74/60/0/3575390_dxj_XCM69PzEc_ajMHlAsD7l.jpg,Les maternités françaises comptaient moins de 15 000 lits fin 2020
"L’ancien journaliste est accusé d’avoir agressé sexuellement une hôtesse d’accueil, en lui touchant la poitrine lors du match PSG-Nantes, le 20 novembre.",https://img.lemde.fr/2021/11/29/0/0/4516/3010/110/74/60/0/c4a5e56_526823787-000-9pr7je.jpg,Une enquête ouverte contre Pierre Ménès pour « agression sexuelle »
"Le projet de budget pour 2022 comporte des mesures pour le grand âge, les soignants ou encore sur le remboursement de la contraception. Il prévoit, par ailleurs, un déficit de 20,4 milliards d’euros, après 33,5 milliards en 2021.",https://img.lemde.fr/2021/11/23/0/0/3499/2333/110/74/60/0/e30900c_fw1-health-coronavirus-france-cases-1123-11.jpg,Le Parlement adopte définitivement le projet de budget de la Sécurité sociale pour 2022
"La sage-femme orthogéniste Claire Wolker défend l’allongement du délai de l’IVG de douze à quatorze semaines, alors qu’une proposition de loi en ce sens arrive en discussion à l’Assemblée lundi.",https://img.lemde.fr/2021/11/29/1044/0/1848/1231/110/74/60/0/ccf81ee_389423130-000-par2737119.jpg,« Il y a déjà des praticiens qui ne font pas les IVG jusqu’au terme actuellement prévu par la loi »
"Depuis le 18 novembre, une partie des habitants de la commune de Sainte-Rose empêche tout accès à la ville pour exprimer un profond mal-être social et économique. « Le Monde » a pu passer une nuit derrière les barrages.",https://img.lemde.fr/2021/11/29/0/0/5999/3996/110/74/60/0/ecdd5e0_712124319-olm-guadeloupe-62.jpg,"« On bloque, mais on se bloque aussi » : une nuit sur le barrage de La Boucan, en Guadeloupe"
"Etats anxieux et dépressifs, recours aux antidépresseurs, hospitalisations pour tentative de suicide… Différents indicateurs restent au rouge depuis le début de la pandémie.",https://img.lemde.fr/2019/09/12/0/268/4753/3169/110/74/60/0/639cae6_tpEnHcMJxPZjMTnS0Mnlos5C.jpg,Quelles sont les données qui montrent la dégradation de la santé psychique des Français ?
Dans une tribune au « Monde » plus de 130 députés et sénateurs emmenés par l’association Projet Democratia lancent un appel contre le désintérêt politique des jeunes. Ils font trois propositions pour renforcer l’éducation à la démocratie au sein l’école.,https://img.lemde.fr/2021/03/31/662/0/2129/1410/110/74/60/0/3da8045_757628745-kijuhy.jpg,« L’Education morale et civique ne doit pas rester une matière marginale »
"L’Espace Mendès France, le centre poitevin spécialisé dans la médiation scientifique, expérimente de nouveaux formats pour apporter la science au plus près du terrain. Test grandeur nature avec un jeu de piste destiné aux adolescents de Bel-Air, un secteur enclavé de la préfecture charentaise.",https://img.lemde.fr/2021/11/25/0/0/5976/3984/110/74/60/0/d51354f_308416992-l1008597.jpg,"A Angoulême, un atelier mobilité pour ouvrir de nouveaux horizons aux jeunes des quartiers"
"Les salariés du réseau social sont libres de tout dire en interne… ou presque. Les « Facebook Files » donnent un aperçu d’une culture d’entreprise paradoxale, entre horizontalité radicale, volonté de transparence et culte du secret.",https://img.lemde.fr/2021/10/26/0/0/3000/2000/110/74/60/0/8e81719_185389822-utilisateur-censure.jpg,"Dans les espaces de discussion internes de Facebook, la liberté d’expression et ses limites"
"Ce type de pages spécialisées dans la republication de contenus viraux de piètre qualité, pilotées depuis des pays comme l’Albanie ou le Kosovo, touchait plus de 360 millions d’utilisateurs par semaine à la fin de 2019, selon un document interne à l’entreprise.",https://img.lemde.fr/2021/10/27/0/0/3000/2000/110/74/60/0/6430641_548865071-trolls.jpg,"Sur Facebook, le succès inouï des « fermes à trolls »"
"De multiples études menées par le réseau social montrent que les personnes aux convictions tempérées, de droite comme de gauche, craignent de s’y exprimer sur les sujets politiques, laissant le champ libre aux messages les plus extrêmes.",https://img.lemde.fr/2021/10/26/0/0/3000/2000/110/74/60/0/8e81719_185389822-utilisateur-censure.jpg,"Sur Facebook, l’autocensure des utilisateurs les plus modérés en politique"
Plusieurs documents internes à l’entreprise pointent les dangers des algorithmes chargés de proposer aux utilisateurs des pages ou groupes qu’ils ne suivent pas.,https://img.lemde.fr/2021/10/27/0/0/3000/2000/110/74/60/0/c1d4e88_341851517-recommandation.jpg,Des pro-anorexie aux pro-QAnon : Facebook face aux effets pervers de ses recommandations automatiques
"Facebook Files | D’après des documents internes, le réseau social a vite réagi contre les messages antivaccination. Mais les outils mis en place n’ont pas suffi à endiguer les nombreux messages problématiques.",https://img.lemde.fr/2021/10/26/0/0/3000/2000/110/74/60/0/2fbc18f_636321231-anti-vaccin.jpg,La réponse de Facebook au flot de messages antivaccination a été mal ciblée
"Sécurité des utilisateurs, algorithmes incompréhensibles, modération défaillante : dans ce podcast, Damien Leloup, journaliste au « Monde » explique ce que les milliers de documents internes à Facebook révélés par Frances Haugen, une ex-employée, disent des failles de cette firme.",https://img.lemde.fr/2021/10/26/0/0/1800/1200/110/74/60/0/24e84d6_947216966-facebookfiles.JPEG,« Facebook Files » : dans les rouages déréglés de l’entreprise
Les « Facebook Files » révèlent un algorithme devenu incontrôlable et un manque d’investissement pour la modération dans la plupart des langues. Nos journalistes répondent à vos questions à partir de 15 heures.,https://img.lemde.fr/2021/10/25/0/359/2166/1444/110/74/60/0/3fd3c8f_712585425-cover-mark.png,"« On pourrait dire que certains problèmes de Facebook naissent de la volonté de s’afficher comme ""neutre à tout prix"", notamment dans le débat politique »"
"« Facebook Files » | Les services baptisés « Integrity » détaillent, dans des documents internes, leur manque de moyens et les arbitrages perdus en interne.",https://img.lemde.fr/2021/10/25/0/0/3000/2000/110/74/60/0/27efcfb_595948636-ekip.jpg,"Au cœur de Facebook, déprime et frustration dans les équipes chargées de rendre le site plus « sain »"
"Au bord du périphérique, les deux gratte-ciel conçus par l’architecte Jean Nouvel bouleversent un bout de ville en pleine mutation et la perception des habitants du 13e arrondissement et d’Ivry-sur-Seine.",https://img.lemde.fr/2021/10/14/0/0/3999/2666/110/74/60/0/4dfb902_358576183-raf-031.JPG,"A l’ombre des tours Duo, censées reconnecter Paris et sa banlieue"
"Dans la sous-préfecture de la Meuse, l’emprise de la drogue est particulièrement forte. Un phénomène ancien, ancré, qui s’accélère et se professionnalise, et que les autorités tentent d’endiguer.",https://img.lemde.fr/2021/10/13/0/0/6720/4480/110/74/60/0/555ee55_570743902-cmc-meuse-021.JPG,"A Verdun, la bataille contre l’héroïne"
"Chaque année depuis la fin du XIXe siècle, trois « pères de famille » de bonne moralité et de condition modeste sont choisis pour recevoir une cagnotte issue de l’héritage d’un bourgeois philanthrope de la ville. L’ouverture de cette « tombola sociale » aux femmes est, enfin, à l’étude.",https://img.lemde.fr/2021/10/06/0/0/4999/3333/110/74/60/0/3fbcb42_186378027-aps-img-9671.jpg,"Le « Loto pour pauvres » d’Issoudun, histoire d’un legs anachronique"
"Les 13e et 14e arrondissements de la capitale sont le terrain d’expression de nombreux artistes, dont les œuvres témoignent de leur attachement à ces quartiers où règne encore une certaine mixité sociale.",https://img.lemde.fr/2021/10/07/416/0/1001/667/110/74/60/0/f90d4da_798672304-le-monde-paris-sud-web-09.jpg,"Friches reconverties en musées, fresques géantes, scène rap remuante… Bouillon de cultures urbaines dans le sud de Paris"
"« Fragments de France ». Après quatre années à l’Assemblée, le premier mandat de la députée LRM de Haute-Garonne a pris un tournant radical pendant la pandémie, quand elle a décidé de se consacrer aux enfants déscolarisés.",https://img.lemde.fr/2021/10/16/0/0/3999/2666/110/74/60/0/d9f170b_803197468-jobard-fragments-085.jpg,"Dans les pas de Sandrine Mörch, élue des enfants perdus"
"Face à de jeunes diplômés soucieux de leur « impact », les entreprises qui cherchent à les recruter et à les fidéliser se révèlent peu préparées à répondre à ces aspirations.",https://img.lemde.fr/2021/09/28/506/0/4328/2885/110/74/60/0/dfa6905_851066779-pns-6279402.jpg,"Dans les entreprises, l’art d’accommoder une jeune génération « impatiente » et « exigeante »"
"D’une communauté en Californie aux manifestations de « gilets jaunes », le journaliste indépendant et militant Cy Lecerf Maulpoix part à la rencontre des marges et met en évidence les convergences possibles entre combats LGBTQI et lutte environnementale.",https://img.lemde.fr/2021/11/10/653/0/1671/1114/110/74/60/0/9582f4d_567176166-cy-e-cologie-de-viante-couv.jpg,« Ecologies déviantes » : périple dans l’activisme climatique queer
Neuf membres de l’association Insulate Britain ont été condamnés à plusieurs mois d’emprisonnement pour avoir bloqué des routes autour de Londres et de Douvres. Une décision très commentée dans le pays hôte de la récente COP26.,https://img.lemde.fr/2021/11/04/0/0/4689/3126/110/74/60/0/22a197c_96bbf6455c0248a59b76356280034dee-96bbf6455c0248a59b76356280034dee-0.jpg,"Au Royaume-Uni, prison ferme pour des militants du climat"
De fortes pluies et des glissements de terrain ont provoqué la mort d’une femme. Les recherches se poursuivent.,https://img.lemde.fr/2021/11/16/53/0/6500/4333/110/74/60/0/5975f28_c821c37e727a4ba593759da240fc98ec-c821c37e727a4ba593759da240fc98ec-0.jpg,Des milliers de personnes évacuées en raison d’inondations dans l’ouest du Canada
Les deux consultants Marc Campi et Guillaume Flament rappellent dans une tribune au « Monde » que croissance économique et augmentation de la consommation énergétique ont toujours été liées. Comment dès lors parvenir à « découpler » l’une de l’autre ?,https://img.lemde.fr/2021/11/16/0/31/5005/3337/110/74/60/0/aacd460_753617113-hyuhgyti.jpg,Energie : « Le défi principal est de savoir comment les humains vont réduire leur consommation d’énergie d’ici à 2050 »
"L’économiste Pierre-Cyrille Hautcœur rappelle, dans sa chronique, que la quête du profit a mené, dans l’Angleterre du XVIIIe siècle, le premier exploitant de la machine à vapeur à la faillite.",https://img.lemde.fr/2020/10/22/0/0/3500/2333/110/74/60/0/08dfa0f_683791335-000-9w5kq.jpg,« La transformation du progrès technique en croissance ne va pas de soi »
Les pluies abondantes en Colombie-Britannique ont provoqué des inondations et des glissements de terrain dans la province. Des milliers de personnes ont dû être évacuées.,https://img.lemde.fr/2021/11/15/0/0/3499/2333/110/74/60/0/d25d7ee_ppp-abb104-canada-flood-1115-11.jpg,Plusieurs villes de l’ouest du Canada paralysées par des pluies torrentielles
"A Salin-de-Giraud, l’ouvrage faciliterait la vie des habitants, mais ouvrirait l’accès routier à des zones protégées.",https://img.lemde.fr/2021/11/12/0/0/5760/3840/110/74/60/0/89929fc_180283449-034-3238701.jpg,"En Camargue, un projet controversé de pont sur le Rhône"
"La résolution approuvée à l’issue du plénum du Parti communiste loue la pensée du président chinois, incarnation du « meilleur de la culture et de l’ethos chinois de [son] temps ». Elle lui permet de conserver sa place lors du XXe congrès, prévu en 2022.",https://img.lemde.fr/2021/11/11/0/6/6036/4024/110/74/60/0/1cb39ef_108638531-600337.jpg,Xi Jinping a la voie libre pour rester au pouvoir
"Organisés sur une demi-journée, les ateliers « fresques », qui sensibilisent au dérèglement climatique, connaissent un engouement croissant, en particulier dans les grandes écoles. Ils se déclinent même autour de différentes thématiques : océans, diversité…",https://img.lemde.fr/2021/09/07/168/0/4032/2688/110/74/60/0/5286ba1_262035950-img-6408.jpg,"Dans les grandes écoles, le succès de la « Fresque du climat »"
"Des chercheurs ont étudié l’évolution des avalanches, en moyenne montagne, dans le massif vosgien sur près de deux siècles et demi.",https://img.lemde.fr/2021/11/10/0/0/3544/2362/110/74/60/0/a2b9cdb_394548615-000-1d38st.jpg,"Avec le changement climatique, le risque d’avalanche remonte en altitude"
"Le polémiste d’extrême droite a annoncé sa décision dans une vidéo publiée, mardi, sur les réseaux sociaux, en lisant un texte aux accents dramatiques.",https://img.lemde.fr/2021/11/30/0/190/1521/1014/110/74/60/0/0944693_835947548-zemmour.PNG,Eric Zemmour officialise sa candidature à l’élection présidentielle
"Nelly Garnier, conseillère LR de Paris, membre de l’exécutif du conseil régional d’Ile-de-France, présidé par Valérie Pécresse, rappelle que des stratégies subsistent dans « tous les partis » pour tenir les femmes éloignées des responsabilités et du pouvoir.",https://img.lemde.fr/2021/07/21/1/0/6523/4348/110/74/60/0/b95f0f5_1626880373663-118764.jpg,"« Dans les commissions d’investiture des différentes forces politiques, on discute des femmes comme d’une niche fiscale ! »"
"Même signées par les ténors du genre, les caricatures restent accessibles pour quelques centaines ou quelques milliers d’euros. L’humour se vend toutefois mieux que le commentaire politique.",https://img.lemde.fr/2021/10/28/831/0/2851/1900/110/74/60/0/2ad9daf_473159128-033-wolinski.jpeg,Les dessins de presse peinent à percer sur le marché de l’art
"Tout concourt aujourd’hui à vider l’ancien parti chiraquien de son substrat modéré et européen pour le transformer en un parti de droite identitaire et nationaliste, observe dans sa chronique Françoise Fressoz, éditorialiste au « Monde ».",https://img.lemde.fr/2021/11/21/178/0/5112/3405/110/74/60/0/bbb676f_5060536-01-06.jpg,« Nul ne sait à quel stade s’arrêtera la mue idéologique de LR ni à qui elle profitera »
